order_id,order_date,product_id,quantity_sold,unit_selling_price
SO04950,2023-10-29,P005,1,165.08
SO04951,2023-12-04,P044,26,116.54
SO04952,2024-11-09,P096,5,161.19
SO04953,2023-10-11,P076,28,208.46
SO04954,2024-09-17,P078,6,204.93
SO04955,2024-11-11,P096,4,155.29
SO04956,2024-08-06,P030,17,192.78
SO04957,2024-11-21,P043,19,96.22
SO04958,2024-04-24,P064,12,142.09
SO04959,2023-07-11,P069,10,134.34
SO04960,2023-08-12,P031,19,51.27
SO04961,2023-11-22,P040,18,519.03
SO04962,2023-06-18,P062,10,54.96
SO04963,2023-10-21,P036,5,121.1
SO04964,2023-04-19,P070,6,174.18
SO04965,2024-12-04,P029,7,854.82
SO04966,2023-06-01,P052,4,84.1
SO04967,2023-05-16,P056,1,121.63
SO04968,2023-09-18,P063,13,44.69
SO04969,2024-10-18,P039,20,57.83
SO04970,2024-05-26,P093,18,110.41
SO04971,2024-12-28,P090,9,121.06
SO04972,2024-01-10,P089,6,45.33
SO04973,2024-12-27,P084,26,170.95
SO04974,2023-05-07,P008,10,61.34
SO04975,2024-09-25,P043,1,56.68
SO04976,2024-02-27,P005,4,91.16
SO04977,2023-08-25,P012,15,77.13
SO04978,2023-07-05,P067,17,45.73
SO04979,2023-06-29,P011,16,226.35
SO04980,2023-09-15,P040,15,507.12
SO04981,2023-09-25,P030,17,143.31
SO04982,2023-08-27,P065,12,226.28
SO04983,2024-02-17,P019,6,241.77
SO04984,2024-04-24,P024,13,99.62
SO04985,2024-05-30,P066,2,160.36
SO04986,2023-09-11,P016,5,1124.88
SO04987,2023-03-27,P085,15,173.15
SO04988,2024-02-10,P068,4,125.86
SO04989,2023-03-08,P046,8,23.81
SO04990,2023-07-03,P043,16,53.27
SO04991,2024-12-10,P043,10,71.63
SO04992,2023-05-29,P064,15,168.78
SO04993,2024-07-15,P052,14,85.52
SO04994,2023-02-02,P077,8,122.3
SO04995,2024-09-29,P055,9,195.19
SO04996,2023-04-10,P005,13,115.36
SO04997,2024-03-26,P059,3,64.74
SO04998,2024-03-21,P018,12,37.37
SO04999,2023-11-14,P018,5,43.32
SO05000,2023-08-07,P069,18,125.37
SO05001,2024-01-12,P010,3,72.06
SO05002,2024-10-09,P061,22,55.2
SO05003,2024-03-30,P039,6,42.08
SO05004,2024-09-02,P089,4,47.8
SO05005,2024-07-11,P094,11,258.59
SO05006,2024-09-12,P057,5,122.33
SO05007,2024-12-05,P067,8,42.43
SO05008,2023-01-12,P035,19,465.63
SO05009,2024-04-11,P017,1,22.52
SO05010,2023-05-05,P058,2,77.29
SO05011,2024-11-18,P010,11,74.06
SO05012,2024-02-06,P070,10,164.84
SO05013,2024-01-16,P099,7,864.84
SO05014,2024-04-27,P060,8,174.29
SO05015,2024-12-29,P029,11,636.54
SO05016,2023-10-29,P072,11,229.46
SO05017,2023-02-11,P099,6,928.98
SO05018,2023-05-01,P073,17,195.16
SO05019,2024-09-04,P100,2,171.39
SO05020,2024-06-05,P076,3,163.14
SO05021,2024-04-18,P021,4,129.47
SO05022,2024-12-30,P041,16,48.08
SO05023,2024-08-18,P072,15,209.64
SO05024,2023-11-04,P049,6,115.17
SO05025,2023-06-04,P001,4,92.71
SO05026,2023-05-02,P085,15,136.28
SO05027,2024-08-04,P099,9,805.38
SO05028,2023-11-15,P047,26,71.64
SO05029,2024-04-13,P003,10,211.51
SO05030,2024-03-31,P078,3,144.39
SO05031,2023-06-17,P045,5,67.16
SO05032,2024-08-24,P022,2,183.58
SO05033,2024-11-27,P001,31,59.41
SO05034,2024-02-03,P075,9,130.91
SO05035,2024-02-04,P053,16,23.25
SO05036,2024-08-08,P011,4,224.8
SO05037,2024-03-17,P022,3,211.62
SO05038,2024-02-13,P050,14,65.57
SO05039,2023-12-30,P058,16,58.82
SO05040,2024-08-09,P005,3,148.39
SO05041,2023-03-07,P032,12,75.23
SO05042,2024-10-25,P017,23,21.79
SO05043,2024-05-03,P034,7,46.52
SO05044,2023-08-19,P081,14,188.84
SO05045,2024-11-03,P037,9,87.8
SO05046,2024-04-18,P070,5,169.01
SO05047,2023-05-03,P095,8,86.35
SO05048,2024-01-16,P027,11,235.52
SO05049,2023-09-17,P043,12,76.11
SO05050,2023-08-12,P012,14,99.82
SO05051,2024-06-18,P039,13,35.01
SO05052,2024-07-23,P055,16,208.75
SO05053,2023-11-04,P050,25,51.5
SO05054,2023-02-17,P062,18,78.8
SO05055,2023-07-17,P079,17,23.32
SO05056,2023-06-27,P041,8,34.4
SO05057,2024-07-10,P028,14,30.4
SO05058,2023-08-12,P072,3,231.91
SO05059,2024-09-12,P012,4,88.21
SO05060,2023-10-13,P083,1,127.35
SO05061,2023-07-21,P074,15,101.97
SO05062,2023-12-24,P023,19,36.95
SO05063,2024-07-03,P072,13,211.4
SO05064,2024-10-15,P065,1,205.1
SO05065,2023-11-10,P016,21,946.83
SO05066,2023-05-20,P086,10,999.6
SO05067,2024-09-18,P001,4,69.93
SO05068,2024-07-27,P049,15,67.9
SO05069,2023-09-25,P079,5,22.55
SO05070,2024-06-04,P075,9,132.88
SO05071,2023-06-14,P089,15,63.89
SO05072,2023-04-12,P022,16,150.92
SO05073,2024-01-13,P090,16,100.62
SO05074,2023-03-19,P001,10,92.11
SO05075,2024-02-15,P066,2,115.38
SO05076,2023-10-08,P060,20,124.33
SO05077,2024-07-21,P096,8,177.82
SO05078,2024-07-04,P091,16,845.86
SO05079,2024-02-11,P006,5,209.79
SO05080,2024-01-21,P057,16,153.31
SO05081,2024-06-18,P001,7,74.83
SO05082,2024-07-20,P039,11,57.61
SO05083,2023-04-28,P028,16,39.9
SO05084,2023-09-08,P015,2,54.23
SO05085,2024-01-02,P017,11,21.97
SO05086,2023-06-06,P057,18,131.39
SO05087,2023-12-26,P054,1,137.27
SO05088,2024-05-14,P087,7,233.65
SO05089,2024-05-01,P100,4,134.22
SO05090,2024-09-25,P033,2,81.74
SO05091,2024-08-23,P073,13,182.99
SO05092,2023-01-22,P010,11,64.37
SO05093,2023-07-02,P065,1,181.61
SO05094,2023-04-05,P048,15,138.52
SO05095,2024-07-03,P077,6,195.12
SO05096,2023-06-23,P045,18,36.16
SO05097,2023-10-10,P085,1,204.53
SO05098,2024-02-07,P089,5,77.39
SO05099,2023-12-18,P033,18,59.82
SO05100,2024-03-08,P013,2,16.91
SO05101,2023-12-25,P086,13,1022.37
SO05102,2024-12-24,P024,9,88.1
SO05103,2024-08-26,P065,8,205.17
SO05104,2023-09-20,P065,11,137.67
SO05105,2023-06-20,P002,17,105.97
SO05106,2023-03-11,P090,15,67.71
SO05107,2023-05-22,P075,4,104.62
SO05108,2023-07-07,P003,8,148.91
SO05109,2023-02-11,P092,15,151.43
SO05110,2024-01-01,P040,19,463.89
SO05111,2024-06-20,P004,17,66.65
SO05112,2023-10-07,P001,30,51.42
SO05113,2024-12-15,P065,20,221.53
SO05114,2023-10-10,P040,25,396.05
SO05115,2024-01-23,P079,13,24.73
SO05116,2023-10-07,P056,3,156.39
SO05117,2024-09-13,P038,11,88.11
SO05118,2024-12-13,P079,16,23.03
SO05119,2023-03-23,P055,16,134.1
SO05120,2023-06-20,P048,16,131.81
SO05121,2023-06-08,P098,1,352.48
SO05122,2023-08-06,P049,2,127.46
SO05123,2024-09-08,P006,16,178.08
SO05124,2023-04-03,P080,18,20.45
SO05125,2023-06-29,P077,8,152.76
SO05126,2023-01-06,P095,1,76.44
SO05127,2023-05-13,P051,16,58.57
SO05128,2024-10-25,P032,7,64.49
SO05129,2024-02-23,P083,12,157.05
SO05130,2023-03-30,P060,19,175.1
SO05131,2024-03-11,P067,14,51.08
SO05132,2024-02-20,P099,15,865.38
SO05133,2023-02-07,P044,3,63.56
SO05134,2024-11-13,P091,9,751.28
SO05135,2023-11-15,P010,4,59.75
SO05136,2024-01-28,P090,15,112.08
SO05137,2023-04-19,P096,3,158.39
SO05138,2024-06-07,P038,17,132.26
SO05139,2024-01-29,P025,5,120.36
SO05140,2023-11-11,P008,15,57.98
SO05141,2024-01-13,P020,16,116.71
SO05142,2023-01-24,P003,18,207.0
SO05143,2023-05-05,P050,6,58.67
SO05144,2023-11-18,P053,23,31.43
SO05145,2023-04-18,P064,5,162.61
SO05146,2024-08-25,P060,1,124.19
SO05147,2024-09-19,P080,3,26.37
SO05148,2024-11-26,P099,6,659.49
SO05149,2023-12-01,P044,19,75.93
SO05150,2023-11-08,P036,21,182.32
SO05151,2023-04-23,P070,5,142.92
SO05152,2023-04-22,P089,7,59.78
SO05153,2023-12-27,P079,2,14.15
SO05154,2023-07-25,P050,17,52.11
SO05155,2023-06-20,P026,9,135.97
SO05156,2023-04-07,P067,8,35.49
SO05157,2023-08-23,P044,17,70.88
SO05158,2024-09-10,P054,12,175.55
SO05159,2024-06-04,P037,8,60.61
SO05160,2023-12-17,P007,8,1287.38
SO05161,2024-01-31,P078,15,257.38
SO05162,2023-12-18,P020,8,94.88
SO05163,2024-06-19,P006,11,179.76
SO05164,2023-06-23,P078,9,232.86
SO05165,2023-04-05,P092,4,168.45
SO05166,2023-12-30,P055,8,192.22
SO05167,2023-05-13,P063,8,57.8
SO05168,2024-08-25,P014,15,571.81
SO05169,2024-01-19,P093,16,165.75
SO05170,2023-11-17,P021,11,108.63
SO05171,2024-01-18,P029,19,807.24
SO05172,2023-03-13,P092,13,167.44
SO05173,2023-05-09,P054,1,159.09
SO05174,2023-05-25,P026,10,112.17
SO05175,2024-08-15,P035,7,379.35
SO05176,2023-02-19,P022,19,138.41
SO05177,2024-09-09,P056,13,192.76
SO05178,2024-09-11,P048,15,88.83
SO05179,2024-02-14,P040,12,457.28
SO05180,2024-06-03,P027,2,141.39
SO05181,2024-12-12,P027,1,184.0
SO05182,2024-03-28,P023,14,34.27
SO05183,2024-05-25,P069,5,192.65
SO05184,2023-01-26,P008,3,64.88
SO05185,2023-03-19,P068,3,173.59
SO05186,2024-04-27,P095,18,112.78
SO05187,2024-04-02,P040,3,502.74
SO05188,2023-11-14,P054,13,99.43
SO05189,2024-11-21,P090,26,121.13
SO05190,2024-07-31,P093,1,120.42
SO05191,2024-04-14,P017,18,24.62
SO05192,2024-07-09,P064,15,132.53
SO05193,2024-02-24,P050,4,60.83
SO05194,2024-10-17,P072,12,144.46
SO05195,2024-06-06,P004,5,51.32
SO05196,2023-08-22,P073,6,148.17
SO05197,2024-06-15,P071,13,18.55
SO05198,2023-11-19,P009,3,164.62
SO05199,2023-10-27,P021,22,135.99
SO05200,2023-05-30,P042,12,221.89
SO05201,2023-07-13,P074,6,112.63
SO05202,2024-10-29,P041,17,47.64
SO05203,2024-06-05,P006,5,218.74
SO05204,2024-09-10,P095,6,68.29
SO05205,2024-01-01,P070,17,144.71
SO05206,2023-03-20,P079,18,17.6
SO05207,2023-03-21,P077,4,151.28
SO05208,2023-08-15,P027,1,216.8
SO05209,2024-07-18,P055,2,211.06
SO05210,2023-11-21,P016,23,682.09
SO05211,2023-10-10,P003,5,219.22
SO05212,2024-07-09,P055,3,244.16
SO05213,2023-04-16,P077,7,140.04
SO05214,2024-09-12,P002,17,139.59
SO05215,2023-11-05,P100,13,163.22
SO05216,2023-08-20,P019,7,144.18
SO05217,2023-09-02,P081,3,212.08
SO05218,2024-11-03,P045,6,57.21
SO05219,2024-04-12,P010,16,73.46
SO05220,2024-10-08,P094,20,221.3
SO05221,2024-01-11,P016,7,1281.97
SO05222,2023-03-06,P060,10,160.58
SO05223,2023-03-08,P059,10,100.16
SO05224,2024-11-08,P045,24,48.4
SO05225,2024-10-26,P021,9,131.43
SO05226,2023-01-26,P063,12,50.31
SO05227,2024-01-24,P034,16,73.8
SO05228,2023-03-22,P031,7,62.43
SO05229,2023-03-05,P013,13,14.62
SO05230,2023-11-18,P029,16,846.19
SO05231,2023-07-28,P011,1,127.77
SO05232,2023-12-11,P066,5,122.54
SO05233,2023-02-07,P037,11,73.13
SO05234,2024-03-19,P066,8,149.18
SO05235,2024-04-29,P068,8,151.45
SO05236,2023-05-31,P079,2,18.62
SO05237,2024-10-15,P015,11,33.73
SO05238,2024-11-20,P017,7,24.03
SO05239,2023-01-06,P075,10,110.32
SO05240,2024-03-30,P044,14,74.72
SO05241,2024-08-16,P050,5,44.09
SO05242,2024-06-03,P054,5,146.53
SO05243,2023-03-08,P043,2,102.51
SO05244,2024-07-16,P047,15,80.0
SO05245,2024-12-02,P055,1,222.82
SO05246,2024-03-15,P047,13,63.37
SO05247,2024-12-13,P067,3,28.93
SO05248,2023-10-17,P054,31,145.02
SO05249,2023-09-07,P093,12,115.0
SO05250,2023-05-12,P058,9,56.03
SO05251,2024-12-12,P044,28,83.7
SO05252,2024-12-01,P026,6,115.88
SO05253,2024-06-04,P097,8,15.56
SO05254,2024-06-25,P028,13,27.07
SO05255,2023-06-12,P010,3,71.7
SO05256,2024-03-08,P092,6,127.61
SO05257,2024-03-08,P037,8,90.97
SO05258,2023-07-30,P004,9,40.94
SO05259,2023-03-19,P079,15,15.46
SO05260,2023-11-16,P067,3,30.86
SO05261,2024-11-14,P064,22,171.43
SO05262,2023-07-01,P095,14,105.88
SO05263,2023-03-07,P099,8,717.87
SO05264,2023-07-04,P074,2,134.0
SO05265,2023-12-10,P053,20,19.68
SO05266,2023-05-22,P054,13,131.59
SO05267,2023-03-24,P084,6,150.65
SO05268,2023-02-24,P085,2,269.35
SO05269,2023-08-21,P012,18,67.87
SO05270,2024-10-15,P061,28,97.83
SO05271,2023-06-18,P020,6,70.46
SO05272,2023-12-29,P072,22,206.75
SO05273,2023-12-14,P078,6,177.74
SO05274,2023-01-21,P084,6,159.21
SO05275,2024-02-05,P003,16,195.58
SO05276,2024-10-24,P019,24,195.52
SO05277,2023-07-11,P094,15,198.53
SO05278,2023-06-09,P050,4,36.64
SO05279,2023-12-02,P029,8,648.38
SO05280,2024-07-02,P059,18,75.69
SO05281,2024-08-17,P021,8,129.7
SO05282,2023-02-20,P073,10,112.03
SO05283,2023-02-09,P011,11,125.28
SO05284,2024-04-15,P082,9,151.31
SO05285,2024-04-14,P100,11,126.68
SO05286,2023-06-27,P067,19,54.93
SO05287,2023-01-04,P032,15,62.59
SO05288,2023-08-07,P053,17,24.21
SO05289,2023-01-02,P041,11,37.09
SO05290,2024-12-09,P061,9,65.67
SO05291,2023-10-29,P060,20,170.74
SO05292,2023-06-16,P070,2,166.02
SO05293,2024-10-25,P008,9,63.79
SO05294,2023-09-19,P031,3,58.79
SO05295,2023-12-11,P036,21,188.09
SO05296,2024-04-14,P080,4,24.15
SO05297,2024-04-08,P009,7,95.64
SO05298,2023-08-07,P082,13,161.34
SO05299,2024-02-04,P096,8,239.88
SO05300,2023-07-28,P085,16,252.4
SO05301,2024-07-03,P047,19,84.4
SO05302,2023-05-30,P053,18,24.86
SO05303,2023-04-21,P014,4,583.54
SO05304,2023-09-05,P003,11,208.25
SO05305,2023-04-16,P058,6,76.65
SO05306,2023-10-24,P004,7,52.03
SO05307,2024-05-18,P057,3,172.52
SO05308,2023-01-06,P044,17,80.98
SO05309,2024-05-18,P076,2,141.02
SO05310,2024-04-07,P090,13,88.57
SO05311,2024-02-15,P034,9,56.56
SO05312,2023-08-25,P041,7,43.02
SO05313,2024-07-26,P068,5,189.64
SO05314,2023-05-03,P024,5,110.66
SO05315,2024-11-23,P001,20,78.29
SO05316,2023-07-06,P035,19,448.39
SO05317,2023-09-25,P075,11,97.1
SO05318,2023-06-24,P074,10,87.01
SO05319,2023-09-16,P056,3,197.24
SO05320,2023-01-31,P007,12,1265.58
SO05321,2024-11-03,P086,3,1231.17
SO05322,2023-02-17,P016,11,866.49
SO05323,2023-04-16,P090,5,72.25
SO05324,2024-06-11,P053,5,30.83
SO05325,2023-07-24,P001,10,61.99
SO05326,2024-02-02,P008,3,39.96
SO05327,2023-12-02,P006,17,158.48
SO05328,2024-05-07,P100,11,137.94
SO05329,2024-08-20,P037,6,73.33
SO05330,2024-01-19,P090,5,86.06
SO05331,2024-04-07,P084,12,173.92
SO05332,2023-10-09,P043,22,53.69
SO05333,2023-09-19,P065,6,139.56
SO05334,2023-05-26,P072,9,269.92
SO05335,2023-03-17,P082,15,175.14
SO05336,2024-11-30,P028,19,31.01
SO05337,2024-10-22,P053,37,20.83
SO05338,2023-11-18,P064,9,161.38
SO05339,2023-07-11,P084,4,201.54
SO05340,2024-04-04,P061,4,88.88
SO05341,2023-08-20,P084,9,109.73
SO05342,2023-10-23,P084,3,125.48
SO05343,2023-04-15,P058,19,91.72
SO05344,2024-03-29,P019,6,255.64
SO05345,2023-06-01,P043,10,84.13
SO05346,2024-05-15,P038,2,116.97
SO05347,2024-03-14,P001,12,64.93
SO05348,2023-02-18,P044,10,75.35
SO05349,2024-01-26,P062,19,81.4
SO05350,2023-08-28,P083,19,110.23
SO05351,2023-09-10,P045,19,64.42
SO05352,2024-02-02,P051,15,72.09
SO05353,2023-11-21,P061,13,70.74
SO05354,2024-01-17,P094,8,159.87
SO05355,2023-09-19,P029,15,848.55
SO05356,2023-06-08,P065,17,223.15
SO05357,2024-02-10,P032,15,73.02
SO05358,2023-12-29,P005,21,133.81
SO05359,2023-03-06,P078,5,168.8
SO05360,2023-02-11,P051,4,60.95
SO05361,2023-08-01,P086,17,768.68
SO05362,2024-05-14,P029,4,1073.94
SO05363,2023-08-27,P058,1,56.24
SO05364,2023-05-23,P024,16,123.54
SO05365,2023-04-19,P069,9,170.46
SO05366,2023-06-07,P055,12,172.4
SO05367,2023-01-25,P061,1,74.67
SO05368,2023-12-11,P014,11,497.19
SO05369,2024-04-10,P005,14,117.11
SO05370,2023-06-19,P088,5,101.76
SO05371,2023-03-03,P097,11,20.18
SO05372,2023-03-02,P051,9,93.39
SO05373,2024-12-23,P011,25,230.13
SO05374,2023-06-21,P018,1,48.42
SO05375,2023-01-16,P005,14,150.86
SO05376,2023-01-30,P035,18,395.88
SO05377,2023-03-20,P022,10,209.68
SO05378,2023-03-10,P086,4,722.39
SO05379,2024-07-29,P095,19,77.88
SO05380,2023-01-25,P007,1,1349.51
SO05381,2024-04-29,P024,10,138.49
SO05382,2024-11-05,P081,11,148.01
SO05383,2023-10-26,P067,15,42.47
SO05384,2024-06-05,P060,6,197.33
SO05385,2023-05-17,P048,2,136.46
SO05386,2024-06-29,P006,12,116.61
SO05387,2023-03-02,P063,5,52.29
SO05388,2023-04-13,P001,3,61.18
SO05389,2023-07-07,P041,19,50.85
SO05390,2024-08-16,P028,4,37.95
SO05391,2023-02-27,P049,4,97.96
SO05392,2023-08-06,P056,16,166.14
SO05393,2024-12-19,P081,18,131.08
SO05394,2024-10-07,P014,18,459.4
SO05395,2024-09-19,P038,3,158.7
SO05396,2024-04-21,P077,4,161.32
SO05397,2023-10-10,P056,23,205.2
SO05398,2024-08-18,P022,6,211.4
SO05399,2024-05-25,P067,1,35.73
SO05400,2024-06-02,P013,12,16.86
SO05401,2023-08-11,P013,8,20.46
SO05402,2023-05-15,P019,1,240.28
SO05403,2024-06-02,P028,12,33.34
SO05404,2023-04-22,P098,10,548.29
SO05405,2023-12-26,P049,10,66.69
SO05406,2023-04-10,P014,16,371.09
SO05407,2023-03-21,P059,5,71.9
SO05408,2023-08-25,P053,15,38.49
SO05409,2023-10-28,P076,12,206.52
SO05410,2024-10-29,P083,31,165.53
SO05411,2023-04-21,P035,10,523.2
SO05412,2023-06-30,P099,11,903.34
SO05413,2023-07-14,P007,7,987.65
SO05414,2024-08-03,P040,12,629.56
SO05415,2023-04-13,P006,6,180.73
SO05416,2024-06-04,P079,7,20.59
SO05417,2024-06-04,P052,6,67.59
SO05418,2023-03-10,P011,12,209.01
SO05419,2024-02-07,P062,9,66.46
SO05420,2023-06-28,P061,16,58.1
SO05421,2024-08-20,P039,14,50.21
SO05422,2023-07-25,P083,4,107.89
SO05423,2023-06-14,P040,6,504.23
SO05424,2024-08-06,P060,19,155.68
SO05425,2024-05-29,P047,15,89.72
SO05426,2024-08-23,P063,19,42.57
SO05427,2023-07-04,P038,14,89.38
SO05428,2023-07-22,P055,15,221.82
SO05429,2023-02-06,P022,1,180.34
SO05430,2024-12-29,P100,18,158.59
SO05431,2024-02-17,P079,18,17.09
SO05432,2023-08-12,P082,7,163.15
SO05433,2023-10-24,P001,32,90.2
SO05434,2024-05-20,P081,19,191.67
SO05435,2023-01-25,P044,1,117.27
SO05436,2023-03-24,P043,16,100.03
SO05437,2024-11-13,P066,9,193.9
SO05438,2023-11-26,P018,24,53.85
SO05439,2024-12-29,P071,24,15.65
SO05440,2023-09-02,P088,4,102.54
SO05441,2023-05-21,P061,1,89.58
SO05442,2024-02-21,P026,9,150.7
SO05443,2024-11-28,P086,3,839.44
SO05444,2023-05-16,P094,10,193.65
SO05445,2023-06-10,P026,8,104.75
SO05446,2024-05-07,P036,5,218.7
SO05447,2024-07-24,P084,18,133.36
SO05448,2024-05-30,P038,7,160.59
SO05449,2023-08-23,P093,10,212.24
SO05450,2024-01-13,P028,15,27.03
SO05451,2024-06-27,P029,12,773.87
SO05452,2023-02-09,P075,3,128.96
SO05453,2023-02-12,P063,12,45.67
SO05454,2024-08-16,P083,2,128.54
SO05455,2023-02-06,P053,17,27.16
SO05456,2023-03-24,P030,11,127.91
SO05457,2024-09-23,P036,9,141.11
SO05458,2024-12-24,P014,7,406.23
SO05459,2024-03-13,P008,8,59.71
SO05460,2024-03-06,P095,19,78.58
SO05461,2024-05-03,P072,19,259.92
SO05462,2024-09-17,P074,17,107.08
SO05463,2024-12-12,P049,15,128.77
SO05464,2023-08-01,P071,2,13.88
SO05465,2024-11-18,P077,12,151.01
SO05466,2023-05-09,P027,2,146.4
SO05467,2023-04-09,P003,15,198.33
SO05468,2024-11-27,P032,10,58.81
SO05469,2023-02-01,P071,8,17.48
SO05470,2024-04-03,P057,6,104.61
SO05471,2024-10-12,P022,25,147.58
SO05472,2023-07-23,P047,15,90.08
SO05473,2023-09-16,P024,16,109.64
SO05474,2024-04-13,P041,3,37.35
SO05475,2024-09-05,P001,9,71.34
SO05476,2024-07-08,P090,18,106.27
SO05477,2023-10-14,P008,9,53.32
SO05478,2024-03-24,P100,11,130.24
SO05479,2023-02-12,P064,13,178.64
SO05480,2024-03-05,P012,6,74.98
SO05481,2024-01-02,P090,3,78.27
SO05482,2023-04-20,P015,14,33.79
SO05483,2023-11-19,P094,6,216.48
SO05484,2023-11-02,P049,20,93.03
SO05485,2023-08-10,P011,4,226.37
SO05486,2023-09-14,P072,18,208.99
SO05487,2024-05-04,P063,12,47.2
SO05488,2024-12-26,P059,24,93.56
SO05489,2023-07-23,P094,15,137.76
SO05490,2023-07-15,P075,3,99.6
SO05491,2023-10-21,P070,17,142.99
SO05492,2024-03-05,P029,14,822.33
SO05493,2023-07-09,P054,11,120.05
SO05494,2024-06-15,P054,17,94.42
SO05495,2023-06-25,P054,11,175.71
SO05496,2024-01-23,P052,5,79.53
SO05497,2023-09-21,P088,13,192.18
SO05498,2024-07-26,P096,3,250.36
SO05499,2024-08-03,P062,6,46.69
SO05500,2023-03-27,P002,7,108.41
SO05501,2024-01-13,P059,2,64.44
SO05502,2024-06-22,P084,4,147.55
SO05503,2023-04-15,P018,12,39.23
SO05504,2023-05-24,P094,19,168.7
SO05505,2023-01-12,P077,10,168.08
SO05506,2023-12-08,P030,13,188.92
SO05507,2024-10-23,P050,20,65.36
SO05508,2024-06-06,P044,5,68.51
SO05509,2024-11-24,P027,3,212.26
SO05510,2023-10-25,P093,13,181.4
SO05511,2023-11-05,P038,4,93.9
SO05512,2024-08-11,P090,7,95.39
SO05513,2024-01-29,P008,14,60.49
SO05514,2023-11-29,P061,2,85.89
SO05515,2023-12-10,P057,7,127.49
SO05516,2024-10-13,P023,3,19.74
SO05517,2023-05-03,P050,18,65.3
SO05518,2024-07-15,P083,13,92.15
SO05519,2024-01-18,P047,18,74.1
SO05520,2024-02-18,P004,17,65.03
SO05521,2024-02-18,P100,2,170.13
SO05522,2024-04-27,P060,9,170.95
SO05523,2024-03-27,P093,13,202.68
SO05524,2024-08-12,P093,19,181.33
SO05525,2024-03-05,P095,15,74.85
SO05526,2023-08-10,P062,8,57.6
SO05527,2023-06-19,P007,4,1279.09
SO05528,2024-01-03,P099,1,1037.56
SO05529,2023-08-03,P061,10,85.9
SO05530,2024-04-03,P021,9,144.21
SO05531,2023-03-19,P015,19,35.58
SO05532,2023-11-08,P029,15,777.24
SO05533,2023-05-07,P076,15,169.73
SO05534,2023-11-29,P029,9,777.61
SO05535,2024-11-29,P017,2,24.21
SO05536,2024-07-26,P091,2,837.25
SO05537,2023-08-25,P032,7,103.64
SO05538,2024-04-01,P013,13,16.63
SO05539,2023-08-21,P021,18,133.03
SO05540,2024-03-28,P039,7,50.31
SO05541,2024-11-10,P014,17,570.42
SO05542,2024-03-02,P088,5,125.62
SO05543,2023-04-29,P014,11,494.11
SO05544,2024-02-22,P069,15,136.27
SO05545,2023-10-29,P044,31,93.41
SO05546,2024-07-07,P037,4,90.9
SO05547,2024-06-09,P034,6,68.96
SO05548,2024-07-19,P084,17,159.44
SO05549,2024-01-03,P027,3,187.69
SO05550,2023-03-30,P062,7,45.56
SO05551,2023-11-18,P047,15,54.71
SO05552,2023-12-30,P036,10,121.77
SO05553,2023-07-20,P019,11,174.87
SO05554,2024-01-22,P036,16,141.02
SO05555,2024-11-26,P092,19,142.72
SO05556,2023-10-05,P012,10,116.91
SO05557,2024-02-21,P056,14,176.86
SO05558,2023-05-13,P020,6,118.02
SO05559,2023-06-23,P010,7,72.65
SO05560,2024-11-15,P005,30,148.27
SO05561,2024-07-29,P036,16,173.93
SO05562,2024-11-18,P052,9,71.98
SO05563,2024-08-19,P028,18,22.31
SO05564,2023-08-14,P003,9,167.49
SO05565,2024-03-05,P020,13,107.68
SO05566,2023-01-06,P012,2,100.75
SO05567,2023-08-22,P012,17,105.4
SO05568,2024-04-06,P014,10,436.08
SO05569,2024-10-17,P013,6,13.21
SO05570,2024-12-27,P059,20,122.09
SO05571,2024-12-21,P037,9,71.37
SO05572,2024-04-28,P076,5,193.12
SO05573,2023-03-27,P022,9,197.5
SO05574,2023-11-03,P027,21,171.27
SO05575,2024-08-30,P079,11,13.14
SO05576,2023-01-12,P059,7,102.97
SO05577,2024-10-03,P052,5,70.58
SO05578,2024-03-15,P072,7,171.5
SO05579,2024-10-23,P095,3,90.71
SO05580,2024-08-10,P035,15,447.58
SO05581,2023-06-15,P027,13,134.67
SO05582,2024-12-09,P044,19,83.03
SO05583,2024-04-13,P078,18,237.75
SO05584,2023-02-21,P080,7,19.8
SO05585,2023-12-23,P062,24,46.9
SO05586,2024-01-14,P005,10,158.93
SO05587,2023-09-21,P044,13,111.39
SO05588,2023-09-11,P052,6,64.74
SO05589,2023-06-29,P053,16,25.17
SO05590,2024-02-17,P047,17,73.4
SO05591,2024-03-01,P005,17,106.75
SO05592,2024-06-01,P047,17,54.35
SO05593,2023-03-10,P099,19,741.72
SO05594,2023-11-13,P064,19,193.29
SO05595,2024-02-29,P063,16,42.54
SO05596,2023-04-19,P042,19,220.99
SO05597,2024-12-10,P006,27,121.33
SO05598,2023-02-28,P054,7,182.68
SO05599,2024-04-11,P062,5,70.18
SO05600,2024-04-27,P079,15,13.81
SO05601,2023-01-26,P062,11,77.49
SO05602,2023-05-20,P078,15,254.09
SO05603,2023-04-08,P011,13,209.37
SO05604,2023-01-28,P062,4,52.03
SO05605,2024-03-10,P002,12,137.67
SO05606,2023-01-30,P064,17,193.23
SO05607,2023-12-31,P076,5,132.15
SO05608,2023-05-22,P100,2,158.17
SO05609,2024-01-19,P073,4,193.43
SO05610,2024-12-27,P018,18,39.09
SO05611,2023-11-02,P029,15,687.24
SO05612,2024-08-22,P088,14,110.11
SO05613,2024-01-07,P094,15,180.2
