movement_id,product_id,movement_date,movement_type,quantity_moved,location_id
INV_SOSO04364,P087,2023-04-10,Shipment (Sale),-8,WH_B
INV_PRPR08291,P089,2023-04-10,Receipt (Production),113,WH_A
INV_SOSO03516,P099,2023-04-10,Shipment (Sale),-17,WH_B
INV_SOSO03136,P002,2023-04-11,Shipment (Sale),-6,WH_A
INV_SOSO00063,P003,2023-04-11,Shipment (Sale),-6,WH_A
INV_PRPR09686,P004,2023-04-11,Receipt (Production),415,WH_A
INV_SOSO12616,P007,2023-04-11,Shipment (Sale),-16,WH_B
INV_SOSO17777,P011,2023-04-11,Shipment (Sale),-11,WH_B
INV_SOSO12061,P012,2023-04-11,Shipment (Sale),-13,WH_A
INV_PRPR03321,P016,2023-04-11,Receipt (Production),153,WH_A
INV_SOSO10067,P025,2023-04-11,Shipment (Sale),-1,WH_B
INV_SOSO16613,P032,2023-04-11,Shipment (Sale),-9,WH_A
INV_SOSO17039,P033,2023-04-11,Shipment (Sale),-14,WH_B
INV_SOSO18480,P034,2023-04-11,Shipment (Sale),-17,WH_A
INV_SOSO00444,P043,2023-04-11,Shipment (Sale),-1,WH_B
INV_SOSO14282,P047,2023-04-11,Shipment (Sale),-7,WH_B
INV_SOSO04413,P050,2023-04-11,Shipment (Sale),-7,WH_A
INV_SOSO18247,P052,2023-04-11,Shipment (Sale),-12,WH_B
INV_PRPR00897,P053,2023-04-11,Receipt (Production),263,WH_B
INV_PRPR09938,P056,2023-04-11,Receipt (Production),292,WH_B
INV_SOSO08199,P058,2023-04-11,Shipment (Sale),-15,WH_A
INV_PRPR04623,P068,2023-04-11,Receipt (Production),316,WH_B
INV_SOSO12725,P069,2023-04-11,Shipment (Sale),-2,WH_A
INV_SOSO10636,P072,2023-04-11,Shipment (Sale),-9,WH_B
INV_PRPR05770,P076,2023-04-11,Receipt (Production),167,WH_A
INV_PRPR00440,P077,2023-04-11,Receipt (Production),102,WH_B
INV_SOSO08624,P077,2023-04-11,Shipment (Sale),-5,WH_A
INV_PRPR00604,P078,2023-04-11,Receipt (Production),119,WH_B
INV_SOSO05799,P083,2023-04-11,Shipment (Sale),-4,WH_B
INV_PRPR02010,P085,2023-04-11,Receipt (Production),346,WH_B
INV_PRPR04907,P085,2023-04-11,Receipt (Production),337,WH_A
INV_SOSO01208,P087,2023-04-11,Shipment (Sale),-13,WH_A
INV_PRPR02094,P088,2023-04-11,Receipt (Production),438,WH_A
INV_SOSO17934,P094,2023-04-11,Shipment (Sale),-1,WH_A
INV_SOSO17435,P002,2023-04-12,Shipment (Sale),-4,WH_A
INV_SOSO01457,P007,2023-04-12,Shipment (Sale),-14,WH_B
INV_SOSO11754,P007,2023-04-12,Shipment (Sale),-9,WH_B
INV_PRPR01637,P008,2023-04-12,Receipt (Production),191,WH_B
INV_SOSO08090,P009,2023-04-12,Shipment (Sale),-2,WH_B
INV_SOSO09701,P011,2023-04-12,Shipment (Sale),-19,WH_A
INV_PRPR03550,P014,2023-04-12,Receipt (Production),433,WH_A
INV_SOSO00142,P014,2023-04-12,Shipment (Sale),-10,WH_A
INV_SOSO02947,P016,2023-04-12,Shipment (Sale),-6,WH_B
INV_SOSO11073,P019,2023-04-12,Shipment (Sale),-17,WH_A
INV_SOSO05072,P022,2023-04-12,Shipment (Sale),-16,WH_B
INV_SOSO04047,P026,2023-04-12,Shipment (Sale),-6,WH_B
INV_PRPR05707,P028,2023-04-12,Receipt (Production),168,WH_B
INV_SOSO11683,P030,2023-04-12,Shipment (Sale),-11,WH_B
INV_SOSO13607,P037,2023-04-12,Shipment (Sale),-7,WH_B
INV_PRPR07254,P043,2023-04-12,Receipt (Production),390,WH_B
INV_SOSO10549,P044,2023-04-12,Shipment (Sale),-18,WH_B
INV_SOSO14138,P046,2023-04-12,Shipment (Sale),-19,WH_A
INV_PRPR04101,P049,2023-04-12,Receipt (Production),310,WH_A
INV_SOSO19031,P050,2023-04-12,Shipment (Sale),-7,WH_A
INV_SOSO15688,P054,2023-04-12,Shipment (Sale),-2,WH_A
INV_SOSO05681,P058,2023-04-12,Shipment (Sale),-18,WH_A
INV_PRPR08950,P059,2023-04-12,Receipt (Production),327,WH_A
INV_SOSO09249,P060,2023-04-12,Shipment (Sale),-11,WH_A
INV_SOSO02356,P068,2023-04-12,Shipment (Sale),-13,WH_B
INV_SOSO04511,P077,2023-04-12,Shipment (Sale),-9,WH_B
INV_PRPR01457,P080,2023-04-12,Receipt (Production),356,WH_B
INV_SOSO03686,P081,2023-04-12,Shipment (Sale),-6,WH_B
INV_PRPR01546,P083,2023-04-12,Receipt (Production),157,WH_B
INV_SOSO11637,P083,2023-04-12,Shipment (Sale),-11,WH_A
INV_SOSO03030,P086,2023-04-12,Shipment (Sale),-8,WH_A
INV_PRPR05301,P088,2023-04-12,Receipt (Production),452,WH_B
INV_SOSO10411,P091,2023-04-12,Shipment (Sale),-7,WH_A
INV_PRPR00784,P094,2023-04-12,Receipt (Production),404,WH_A
INV_SOSO00473,P094,2023-04-12,Shipment (Sale),-7,WH_A
INV_SOSO10863,P094,2023-04-12,Shipment (Sale),-17,WH_B
INV_SOSO18118,P094,2023-04-12,Shipment (Sale),-14,WH_A
INV_SOSO05388,P001,2023-04-13,Shipment (Sale),-3,WH_B
INV_SOSO02883,P005,2023-04-13,Shipment (Sale),-5,WH_B
INV_SOSO05415,P006,2023-04-13,Shipment (Sale),-6,WH_B
INV_SOSO09958,P009,2023-04-13,Shipment (Sale),-17,WH_B
INV_PRPR08638,P011,2023-04-13,Receipt (Production),152,WH_A
INV_PRPR03727,P013,2023-04-13,Receipt (Production),195,WH_A
INV_SOSO16192,P013,2023-04-13,Shipment (Sale),-16,WH_A
INV_SOSO04849,P014,2023-04-13,Shipment (Sale),-18,WH_A
INV_PRPR02371,P015,2023-04-13,Receipt (Production),225,WH_A
INV_PRPR09497,P021,2023-04-13,Receipt (Production),164,WH_B
INV_SOSO03554,P032,2023-04-13,Shipment (Sale),-11,WH_B
INV_PRPR09663,P036,2023-04-13,Receipt (Production),77,WH_B
INV_SOSO12511,P036,2023-04-13,Shipment (Sale),-19,WH_B
INV_SOSO07854,P037,2023-04-13,Shipment (Sale),-1,WH_A
INV_SOSO10840,P038,2023-04-13,Shipment (Sale),-10,WH_A
INV_PRPR04174,P043,2023-04-13,Receipt (Production),133,WH_B
INV_PRPR08780,P043,2023-04-13,Receipt (Production),389,WH_A
INV_SOSO02487,P043,2023-04-13,Shipment (Sale),-5,WH_A
INV_SOSO00424,P044,2023-04-13,Shipment (Sale),-16,WH_B
INV_SOSO14879,P049,2023-04-13,Shipment (Sale),-3,WH_B
INV_PRPR07372,P051,2023-04-13,Receipt (Production),85,WH_A
INV_PRPR06836,P054,2023-04-13,Receipt (Production),126,WH_A
INV_PRPR02704,P056,2023-04-13,Receipt (Production),240,WH_A
INV_SOSO19293,P059,2023-04-13,Shipment (Sale),-15,WH_B
INV_SOSO09082,P061,2023-04-13,Shipment (Sale),-14,WH_A
INV_SOSO08959,P063,2023-04-13,Shipment (Sale),-18,WH_B
INV_SOSO10935,P065,2023-04-13,Shipment (Sale),-3,WH_B
INV_PRPR00745,P067,2023-04-13,Receipt (Production),331,WH_A
INV_SOSO00479,P069,2023-04-13,Shipment (Sale),-11,WH_A
INV_SOSO14126,P075,2023-04-13,Shipment (Sale),-17,WH_B
INV_SOSO01828,P080,2023-04-13,Shipment (Sale),-16,WH_B
INV_SOSO06001,P080,2023-04-13,Shipment (Sale),-10,WH_A
INV_SOSO10767,P080,2023-04-13,Shipment (Sale),-4,WH_B
INV_SOSO06619,P083,2023-04-13,Shipment (Sale),-16,WH_A
INV_SOSO11898,P091,2023-04-13,Shipment (Sale),-19,WH_B
INV_SOSO03407,P092,2023-04-13,Shipment (Sale),-4,WH_A
INV_PRPR05806,P094,2023-04-13,Receipt (Production),333,WH_A
INV_SOSO09605,P094,2023-04-13,Shipment (Sale),-11,WH_A
INV_SOSO14225,P094,2023-04-13,Shipment (Sale),-10,WH_A
INV_PRPR08732,P095,2023-04-13,Receipt (Production),270,WH_A
INV_PRPR01383,P096,2023-04-13,Receipt (Production),182,WH_A
INV_PRPR04864,P098,2023-04-13,Receipt (Production),178,WH_B
INV_SOSO17278,P099,2023-04-13,Shipment (Sale),-15,WH_B
INV_PRPR09055,P100,2023-04-13,Receipt (Production),157,WH_A
INV_SOSO11835,P100,2023-04-13,Shipment (Sale),-5,WH_B
INV_PRPR08968,P002,2023-04-14,Receipt (Production),434,WH_B
INV_PRPR02390,P003,2023-04-14,Receipt (Production),215,WH_B
INV_PRPR01533,P005,2023-04-14,Receipt (Production),368,WH_A
INV_PRPR06097,P011,2023-04-14,Receipt (Production),390,WH_B
INV_SOSO09203,P012,2023-04-14,Shipment (Sale),-19,WH_A
INV_SOSO02688,P013,2023-04-14,Shipment (Sale),-1,WH_A
INV_SOSO13219,P014,2023-04-14,Shipment (Sale),-19,WH_A
INV_SOSO06971,P019,2023-04-14,Shipment (Sale),-6,WH_A
INV_PRPR04834,P022,2023-04-14,Receipt (Production),330,WH_A
INV_SOSO17786,P022,2023-04-14,Shipment (Sale),-14,WH_B
INV_SOSO08191,P026,2023-04-14,Shipment (Sale),-9,WH_B
INV_SOSO12748,P030,2023-04-14,Shipment (Sale),-5,WH_B
INV_SOSO06409,P031,2023-04-14,Shipment (Sale),-6,WH_B
INV_SOSO03601,P035,2023-04-14,Shipment (Sale),-15,WH_A
INV_SOSO17178,P035,2023-04-14,Shipment (Sale),-6,WH_B
INV_PRPR07777,P037,2023-04-14,Receipt (Production),272,WH_B
INV_SOSO17408,P039,2023-04-14,Shipment (Sale),-15,WH_B
INV_PRPR06294,P043,2023-04-14,Receipt (Production),405,WH_A
INV_SOSO03496,P047,2023-04-14,Shipment (Sale),-8,WH_B
INV_SOSO16084,P054,2023-04-14,Shipment (Sale),-12,WH_A
INV_SOSO00588,P061,2023-04-14,Shipment (Sale),-13,WH_A
INV_PRPR06633,P063,2023-04-14,Receipt (Production),358,WH_A
INV_PRPR07841,P063,2023-04-14,Receipt (Production),312,WH_B
INV_SOSO07274,P063,2023-04-14,Shipment (Sale),-15,WH_A
INV_SOSO08653,P063,2023-04-14,Shipment (Sale),-14,WH_B
INV_SOSO15091,P063,2023-04-14,Shipment (Sale),-7,WH_B
INV_PRPR09556,P067,2023-04-14,Receipt (Production),200,WH_B
INV_SOSO02924,P069,2023-04-14,Shipment (Sale),-2,WH_A
INV_SOSO04004,P073,2023-04-14,Shipment (Sale),-15,WH_B
INV_SOSO00189,P074,2023-04-14,Shipment (Sale),-3,WH_A
INV_PRPR04140,P080,2023-04-14,Receipt (Production),376,WH_A
INV_SOSO03318,P081,2023-04-14,Shipment (Sale),-3,WH_B
INV_SOSO09080,P081,2023-04-14,Shipment (Sale),-9,WH_B
INV_SOSO07840,P082,2023-04-14,Shipment (Sale),-11,WH_B
INV_PRPR02344,P086,2023-04-14,Receipt (Production),287,WH_B
INV_SOSO11727,P087,2023-04-14,Shipment (Sale),-17,WH_B
INV_SOSO19536,P091,2023-04-14,Shipment (Sale),-14,WH_A
INV_SOSO17085,P095,2023-04-14,Shipment (Sale),-19,WH_A
INV_SOSO13061,P004,2023-04-15,Shipment (Sale),-10,WH_B
INV_PRPR01183,P012,2023-04-15,Receipt (Production),98,WH_A
INV_SOSO02128,P014,2023-04-15,Shipment (Sale),-11,WH_B
INV_PRPR03869,P015,2023-04-15,Receipt (Production),210,WH_A
INV_SOSO05503,P018,2023-04-15,Shipment (Sale),-12,WH_B
INV_SOSO08393,P020,2023-04-15,Shipment (Sale),-5,WH_A
INV_SOSO11126,P023,2023-04-15,Shipment (Sale),-7,WH_A
INV_PRPR04085,P025,2023-04-15,Receipt (Production),185,WH_B
INV_PRPR00225,P032,2023-04-15,Receipt (Production),440,WH_B
INV_SOSO06047,P033,2023-04-15,Shipment (Sale),-9,WH_B
INV_SOSO03124,P035,2023-04-15,Shipment (Sale),-8,WH_A
INV_SOSO11845,P035,2023-04-15,Shipment (Sale),-2,WH_B
INV_SOSO13951,P036,2023-04-15,Shipment (Sale),-2,WH_B
INV_SOSO18737,P038,2023-04-15,Shipment (Sale),-17,WH_B
INV_PRPR03238,P041,2023-04-15,Receipt (Production),435,WH_B
INV_SOSO14883,P041,2023-04-15,Shipment (Sale),-6,WH_B
INV_SOSO10023,P043,2023-04-15,Shipment (Sale),-2,WH_B
INV_SOSO10151,P043,2023-04-15,Shipment (Sale),-16,WH_A
INV_SOSO13275,P046,2023-04-15,Shipment (Sale),-8,WH_A
INV_SOSO05648,P048,2023-04-15,Shipment (Sale),-6,WH_A
INV_SOSO09488,P052,2023-04-15,Shipment (Sale),-11,WH_A
INV_SOSO10566,P052,2023-04-15,Shipment (Sale),-9,WH_B
INV_PRPR03310,P053,2023-04-15,Receipt (Production),302,WH_A
INV_PRPR03373,P054,2023-04-15,Receipt (Production),129,WH_B
INV_SOSO12924,P054,2023-04-15,Shipment (Sale),-14,WH_B
INV_SOSO14240,P054,2023-04-15,Shipment (Sale),-15,WH_B
INV_SOSO11543,P055,2023-04-15,Shipment (Sale),-3,WH_A
INV_SOSO04515,P057,2023-04-15,Shipment (Sale),-10,WH_B
INV_SOSO05343,P058,2023-04-15,Shipment (Sale),-19,WH_A
INV_PRPR06915,P059,2023-04-15,Receipt (Production),450,WH_B
INV_SOSO06212,P060,2023-04-15,Shipment (Sale),-9,WH_A
INV_SOSO14722,P061,2023-04-15,Shipment (Sale),-6,WH_B
INV_PRPR04143,P064,2023-04-15,Receipt (Production),418,WH_B
INV_SOSO02548,P066,2023-04-15,Shipment (Sale),-5,WH_A
INV_PRPR00353,P069,2023-04-15,Receipt (Production),214,WH_B
INV_PRPR02785,P069,2023-04-15,Receipt (Production),471,WH_A
INV_SOSO15234,P069,2023-04-15,Shipment (Sale),-16,WH_B
INV_SOSO19199,P070,2023-04-15,Shipment (Sale),-9,WH_A
INV_PRPR07461,P072,2023-04-15,Receipt (Production),488,WH_A
INV_SOSO02829,P072,2023-04-15,Shipment (Sale),-6,WH_A
INV_PRPR05184,P075,2023-04-15,Receipt (Production),162,WH_A
INV_SOSO11039,P075,2023-04-15,Shipment (Sale),-16,WH_B
INV_PRPR02790,P080,2023-04-15,Receipt (Production),464,WH_A
INV_SOSO09561,P081,2023-04-15,Shipment (Sale),-8,WH_A
INV_SOSO14307,P082,2023-04-15,Shipment (Sale),-10,WH_B
INV_SOSO11769,P083,2023-04-15,Shipment (Sale),-18,WH_B
INV_PRPR04015,P085,2023-04-15,Receipt (Production),463,WH_B
INV_PRPR02662,P086,2023-04-15,Receipt (Production),254,WH_B
INV_PRPR07274,P093,2023-04-15,Receipt (Production),346,WH_A
INV_SOSO13925,P094,2023-04-15,Shipment (Sale),-13,WH_B
INV_PRPR08765,P098,2023-04-15,Receipt (Production),209,WH_A
INV_SOSO18865,P098,2023-04-15,Shipment (Sale),-3,WH_A
INV_SOSO12419,P099,2023-04-15,Shipment (Sale),-7,WH_B
INV_SOSO13423,P003,2023-04-16,Shipment (Sale),-16,WH_A
INV_SOSO09354,P005,2023-04-16,Shipment (Sale),-14,WH_A
INV_SOSO18457,P007,2023-04-16,Shipment (Sale),-17,WH_B
INV_SOSO04935,P010,2023-04-16,Shipment (Sale),-13,WH_B
INV_SOSO14891,P010,2023-04-16,Shipment (Sale),-3,WH_A
INV_SOSO18964,P010,2023-04-16,Shipment (Sale),-9,WH_A
INV_SOSO12166,P011,2023-04-16,Shipment (Sale),-18,WH_B
INV_PRPR08289,P016,2023-04-16,Receipt (Production),310,WH_B
INV_PRPR02956,P018,2023-04-16,Receipt (Production),198,WH_B
INV_PRPR01319,P025,2023-04-16,Receipt (Production),256,WH_A
INV_SOSO19770,P028,2023-04-16,Shipment (Sale),-11,WH_A
INV_PRPR01831,P030,2023-04-16,Receipt (Production),52,WH_A
INV_SOSO05727,P036,2023-04-16,Shipment (Sale),-14,WH_B
INV_SOSO06056,P038,2023-04-16,Shipment (Sale),-9,WH_A
INV_PRPR08628,P040,2023-04-16,Receipt (Production),313,WH_B
INV_SOSO04891,P047,2023-04-16,Shipment (Sale),-8,WH_B
INV_SOSO01139,P049,2023-04-16,Shipment (Sale),-16,WH_B
INV_SOSO01923,P049,2023-04-16,Shipment (Sale),-5,WH_A
INV_SOSO02089,P055,2023-04-16,Shipment (Sale),-5,WH_A
INV_SOSO05305,P058,2023-04-16,Shipment (Sale),-6,WH_B
INV_PRPR04497,P060,2023-04-16,Receipt (Production),290,WH_B
INV_SOSO01788,P065,2023-04-16,Shipment (Sale),-5,WH_B
INV_SOSO10968,P066,2023-04-16,Shipment (Sale),-9,WH_B
INV_PRPR03697,P071,2023-04-16,Receipt (Production),156,WH_A
INV_SOSO19818,P073,2023-04-16,Shipment (Sale),-10,WH_A
INV_PRPR02626,P074,2023-04-16,Receipt (Production),257,WH_B
INV_SOSO14890,P075,2023-04-16,Shipment (Sale),-2,WH_B
INV_SOSO05213,P077,2023-04-16,Shipment (Sale),-7,WH_A
INV_SOSO18657,P078,2023-04-16,Shipment (Sale),-15,WH_B
INV_PRPR05961,P080,2023-04-16,Receipt (Production),437,WH_B
INV_PRPR08808,P081,2023-04-16,Receipt (Production),499,WH_A
INV_SOSO11978,P083,2023-04-16,Shipment (Sale),-3,WH_B
INV_SOSO05323,P090,2023-04-16,Shipment (Sale),-5,WH_B
INV_SOSO18140,P095,2023-04-16,Shipment (Sale),-10,WH_B
INV_SOSO13136,P097,2023-04-16,Shipment (Sale),-16,WH_B
INV_SOSO13077,P098,2023-04-16,Shipment (Sale),-17,WH_B
INV_SOSO13261,P098,2023-04-16,Shipment (Sale),-12,WH_A
INV_PRPR06219,P100,2023-04-16,Receipt (Production),381,WH_A
INV_SOSO11408,P016,2023-04-17,Shipment (Sale),-17,WH_B
INV_PRPR02430,P018,2023-04-17,Receipt (Production),138,WH_A
INV_SOSO00986,P023,2023-04-17,Shipment (Sale),-11,WH_A
INV_SOSO09738,P025,2023-04-17,Shipment (Sale),-4,WH_A
INV_PRPR04610,P026,2023-04-17,Receipt (Production),178,WH_B
INV_SOSO17213,P029,2023-04-17,Shipment (Sale),-17,WH_A
INV_SOSO01885,P031,2023-04-17,Shipment (Sale),-5,WH_A
INV_PRPR03120,P036,2023-04-17,Receipt (Production),484,WH_B
INV_SOSO01569,P036,2023-04-17,Shipment (Sale),-8,WH_B
INV_SOSO07225,P040,2023-04-17,Shipment (Sale),-6,WH_B
INV_PRPR01927,P042,2023-04-17,Receipt (Production),284,WH_A
INV_PRPR01200,P047,2023-04-17,Receipt (Production),144,WH_A
INV_SOSO12530,P048,2023-04-17,Shipment (Sale),-3,WH_A
INV_PRPR00635,P052,2023-04-17,Receipt (Production),347,WH_B
INV_PRPR01019,P056,2023-04-17,Receipt (Production),100,WH_A
INV_PRPR03334,P060,2023-04-17,Receipt (Production),68,WH_A
INV_PRPR05270,P061,2023-04-17,Receipt (Production),436,WH_A
INV_SOSO03112,P063,2023-04-17,Shipment (Sale),-13,WH_A
INV_PRPR07213,P064,2023-04-17,Receipt (Production),377,WH_B
INV_PRPR09851,P071,2023-04-17,Receipt (Production),464,WH_A
INV_SOSO04550,P078,2023-04-17,Shipment (Sale),-11,WH_B
INV_PRPR01230,P080,2023-04-17,Receipt (Production),110,WH_B
INV_PRPR02553,P082,2023-04-17,Receipt (Production),125,WH_A
INV_SOSO00891,P082,2023-04-17,Shipment (Sale),-19,WH_A
INV_PRPR01237,P084,2023-04-17,Receipt (Production),499,WH_A
INV_SOSO04748,P086,2023-04-17,Shipment (Sale),-12,WH_B
INV_SOSO12051,P086,2023-04-17,Shipment (Sale),-1,WH_B
INV_SOSO01978,P091,2023-04-17,Shipment (Sale),-19,WH_B
INV_SOSO11842,P092,2023-04-17,Shipment (Sale),-10,WH_B
INV_SOSO09848,P094,2023-04-17,Shipment (Sale),-2,WH_B
INV_SOSO14249,P097,2023-04-17,Shipment (Sale),-3,WH_B
INV_SOSO15368,P100,2023-04-17,Shipment (Sale),-12,WH_A
INV_PRPR06817,P002,2023-04-18,Receipt (Production),481,WH_B
INV_SOSO17796,P007,2023-04-18,Shipment (Sale),-6,WH_B
INV_PRPR01277,P012,2023-04-18,Receipt (Production),378,WH_A
INV_SOSO04162,P013,2023-04-18,Shipment (Sale),-10,WH_B
INV_PRPR06118,P015,2023-04-18,Receipt (Production),177,WH_A
INV_SOSO02417,P015,2023-04-18,Shipment (Sale),-4,WH_B
INV_SOSO02235,P016,2023-04-18,Shipment (Sale),-6,WH_A
INV_PRPR06465,P020,2023-04-18,Receipt (Production),185,WH_A
INV_SOSO01867,P020,2023-04-18,Shipment (Sale),-8,WH_A
INV_SOSO02630,P024,2023-04-18,Shipment (Sale),-18,WH_A
INV_PRPR02194,P026,2023-04-18,Receipt (Production),102,WH_A
INV_SOSO10721,P028,2023-04-18,Shipment (Sale),-7,WH_A
INV_SOSO11820,P032,2023-04-18,Shipment (Sale),-6,WH_B
INV_PRPR04895,P036,2023-04-18,Receipt (Production),291,WH_B
INV_SOSO15012,P043,2023-04-18,Shipment (Sale),-2,WH_A
INV_SOSO19915,P044,2023-04-18,Shipment (Sale),-7,WH_A
INV_SOSO11931,P046,2023-04-18,Shipment (Sale),-15,WH_A
INV_PRPR01767,P056,2023-04-18,Receipt (Production),448,WH_B
INV_SOSO15277,P059,2023-04-18,Shipment (Sale),-8,WH_A
INV_PRPR00837,P060,2023-04-18,Receipt (Production),458,WH_B
INV_SOSO11651,P061,2023-04-18,Shipment (Sale),-5,WH_A
INV_SOSO15997,P062,2023-04-18,Shipment (Sale),-13,WH_A
INV_SOSO00284,P063,2023-04-18,Shipment (Sale),-16,WH_A
INV_SOSO05145,P064,2023-04-18,Shipment (Sale),-5,WH_A
INV_SOSO12439,P064,2023-04-18,Shipment (Sale),-9,WH_A
INV_PRPR05331,P068,2023-04-18,Receipt (Production),204,WH_B
INV_SOSO17962,P074,2023-04-18,Shipment (Sale),-13,WH_B
INV_SOSO12115,P076,2023-04-18,Shipment (Sale),-4,WH_B
INV_PRPR05130,P083,2023-04-18,Receipt (Production),141,WH_A
INV_SOSO02825,P085,2023-04-18,Shipment (Sale),-8,WH_A
INV_SOSO13977,P086,2023-04-18,Shipment (Sale),-10,WH_A
INV_SOSO01333,P089,2023-04-18,Shipment (Sale),-9,WH_B
INV_SOSO02859,P090,2023-04-18,Shipment (Sale),-3,WH_B
INV_SOSO00722,P091,2023-04-18,Shipment (Sale),-6,WH_B
INV_SOSO07956,P093,2023-04-18,Shipment (Sale),-11,WH_A
INV_SOSO18179,P094,2023-04-18,Shipment (Sale),-18,WH_B
INV_PRPR04546,P095,2023-04-18,Receipt (Production),89,WH_A
INV_PRPR08073,P002,2023-04-19,Receipt (Production),470,WH_B
INV_SOSO02389,P002,2023-04-19,Shipment (Sale),-11,WH_A
INV_PRPR01049,P007,2023-04-19,Receipt (Production),323,WH_A
INV_SOSO08818,P010,2023-04-19,Shipment (Sale),-19,WH_A
INV_PRPR07441,P012,2023-04-19,Receipt (Production),150,WH_B
INV_SOSO18947,P016,2023-04-19,Shipment (Sale),-12,WH_A
INV_SOSO00587,P017,2023-04-19,Shipment (Sale),-18,WH_A
INV_SOSO15676,P017,2023-04-19,Shipment (Sale),-19,WH_A
INV_SOSO13026,P018,2023-04-19,Shipment (Sale),-3,WH_A
INV_PRPR01130,P020,2023-04-19,Receipt (Production),141,WH_A
INV_PRPR01996,P026,2023-04-19,Receipt (Production),89,WH_B
INV_SOSO12259,P027,2023-04-19,Shipment (Sale),-6,WH_A
INV_SOSO19626,P037,2023-04-19,Shipment (Sale),-15,WH_B
INV_PRPR06854,P039,2023-04-19,Receipt (Production),345,WH_A
INV_SOSO05596,P042,2023-04-19,Shipment (Sale),-19,WH_B
INV_PRPR04096,P044,2023-04-19,Receipt (Production),319,WH_B
INV_SOSO17123,P045,2023-04-19,Shipment (Sale),-9,WH_A
INV_PRPR01911,P046,2023-04-19,Receipt (Production),473,WH_A
INV_SOSO06570,P048,2023-04-19,Shipment (Sale),-18,WH_A
INV_PRPR08490,P051,2023-04-19,Receipt (Production),353,WH_A
INV_SOSO00701,P054,2023-04-19,Shipment (Sale),-19,WH_A
INV_PRPR02445,P066,2023-04-19,Receipt (Production),92,WH_B
INV_SOSO05365,P069,2023-04-19,Shipment (Sale),-9,WH_B
INV_SOSO04964,P070,2023-04-19,Shipment (Sale),-6,WH_A
INV_SOSO01294,P072,2023-04-19,Shipment (Sale),-12,WH_B
INV_SOSO11162,P072,2023-04-19,Shipment (Sale),-7,WH_A
INV_SOSO16645,P073,2023-04-19,Shipment (Sale),-8,WH_A
INV_SOSO02958,P083,2023-04-19,Shipment (Sale),-13,WH_A
INV_SOSO02195,P084,2023-04-19,Shipment (Sale),-6,WH_B
INV_SOSO19427,P084,2023-04-19,Shipment (Sale),-1,WH_A
INV_SOSO13867,P088,2023-04-19,Shipment (Sale),-5,WH_A
INV_SOSO09105,P089,2023-04-19,Shipment (Sale),-11,WH_B
INV_SOSO05137,P096,2023-04-19,Shipment (Sale),-3,WH_A
INV_SOSO00619,P100,2023-04-19,Shipment (Sale),-15,WH_A
INV_PRPR03572,P003,2023-04-20,Receipt (Production),228,WH_B
INV_SOSO12750,P003,2023-04-20,Shipment (Sale),-10,WH_B
INV_SOSO04181,P007,2023-04-20,Shipment (Sale),-17,WH_A
INV_SOSO07321,P011,2023-04-20,Shipment (Sale),-2,WH_B
INV_PRPR01955,P013,2023-04-20,Receipt (Production),383,WH_B
INV_PRPR02120,P013,2023-04-20,Receipt (Production),375,WH_B
INV_SOSO07538,P013,2023-04-20,Shipment (Sale),-14,WH_A
INV_PRPR02039,P014,2023-04-20,Receipt (Production),341,WH_A
INV_SOSO05482,P015,2023-04-20,Shipment (Sale),-14,WH_B
INV_PRPR05792,P017,2023-04-20,Receipt (Production),166,WH_A
INV_SOSO14663,P019,2023-04-20,Shipment (Sale),-10,WH_B
INV_PRPR03165,P023,2023-04-20,Receipt (Production),141,WH_A
INV_PRPR04975,P023,2023-04-20,Receipt (Production),187,WH_B
INV_PRPR05087,P024,2023-04-20,Receipt (Production),330,WH_A
INV_SOSO08580,P028,2023-04-20,Shipment (Sale),-3,WH_B
INV_PRPR01984,P029,2023-04-20,Receipt (Production),465,WH_A
INV_SOSO03381,P034,2023-04-20,Shipment (Sale),-10,WH_B
INV_PRPR00029,P038,2023-04-20,Receipt (Production),265,WH_B
INV_SOSO04616,P040,2023-04-20,Shipment (Sale),-19,WH_B
INV_SOSO12196,P040,2023-04-20,Shipment (Sale),-7,WH_A
INV_SOSO02742,P044,2023-04-20,Shipment (Sale),-6,WH_A
INV_PRPR05607,P046,2023-04-20,Receipt (Production),449,WH_A
INV_SOSO07613,P046,2023-04-20,Shipment (Sale),-14,WH_A
INV_PRPR06992,P047,2023-04-20,Receipt (Production),451,WH_B
INV_SOSO06228,P047,2023-04-20,Shipment (Sale),-12,WH_A
INV_SOSO14000,P056,2023-04-20,Shipment (Sale),-1,WH_A
INV_SOSO17771,P057,2023-04-20,Shipment (Sale),-15,WH_A
INV_SOSO08981,P059,2023-04-20,Shipment (Sale),-8,WH_A
INV_PRPR03527,P060,2023-04-20,Receipt (Production),166,WH_A
INV_PRPR05033,P062,2023-04-20,Receipt (Production),462,WH_B
INV_PRPR00677,P063,2023-04-20,Receipt (Production),349,WH_B
INV_SOSO08770,P064,2023-04-20,Shipment (Sale),-4,WH_B
INV_SOSO16143,P064,2023-04-20,Shipment (Sale),-9,WH_A
INV_SOSO00545,P065,2023-04-20,Shipment (Sale),-19,WH_B
INV_PRPR09719,P070,2023-04-20,Receipt (Production),106,WH_B
INV_PRPR04179,P072,2023-04-20,Receipt (Production),274,WH_B
